Frame number	969
First frame	1
Point frequency	50
Analog frequency	50

Time	Hip Center			Spine			Shoulder Center			Head			Left Shoulder			Left Elbow			Left Wrist			Left Hand			Right Shoulder			Right Elbow			Right Wrist			Right Hand			Left Hip			Left Knee			Left Ankle			Left Foot			Right Hip			Right Knee			Right Ankle			Right Foot			Left Knee Angle			Right Knee Angle			Left Foot Angle			Right Foot Angle			Left Elbow Angle			Right Elbow Angle			Left Shoulder Angle			Right Shoulder Angle		
s	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees
	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
0.36	0.0729399	0.319494	2.89433	0.0689229	0.38126	2.87399	0.0494188	0.68292	2.78992	-0.0601304	0.821631	2.67156	-0.0686444	0.650072	2.9472	-0.0234014	0.371403	2.97158	-0.0208042	0.207602	3.19057	-0.0572138	0.17697	3.22934	0.156586	0.591666	2.77065	0.331687	0.432932	2.70244	0.281663	0.284226	2.55181	0.238438	0.233959	2.48924	0.0193326	0.269941	2.93941	0.152193	-0.242011	3.04418	0.113997	-0.537467	2.98158	0.0744006	-0.561821	2.94968	0.13523	0.256598	2.87635	0.0493491	-0.17598	2.90718	0.240589	-0.519778	2.94061	0.187298	-0.577891	2.91458	148.283	148.283	148.283	139.802	139.802	139.802	128.588	128.588	128.588	105.784	105.784	105.784	131.256	131.256	131.256	118.002	118.002	118.002	97.7786	97.7786	97.7786	171.52	171.52	171.52
0.38	0.0720121	0.31098	2.91193	0.0690642	0.37534	2.88246	0.0508355	0.679951	2.78834	-0.0589434	0.81905	2.67002	-0.0681457	0.649459	2.94604	-0.020994	0.366656	2.96512	-0.013303	0.204485	3.1966	-0.0577394	0.178786	3.22961	0.15755	0.589109	2.7696	0.324981	0.427934	2.69164	0.267942	0.283765	2.54023	0.216839	0.236224	2.47663	0.0226054	0.263193	2.95755	-0.000348365	-0.148622	2.94344	0.0327022	-0.527087	2.94707	0.0215093	-0.568999	2.89869	0.123514	0.248907	2.91173	0.0903801	-0.186521	2.92557	0.282223	-0.521211	2.95348	0.22364	-0.573834	2.92422	171.445	171.445	171.445	145.798	145.798	145.798	128.348	128.348	128.348	99.8476	99.8476	99.8476	128.558	128.558	128.558	118.676	118.676	118.676	96.0172	96.0172	96.0172	168.554	168.554	168.554
0.4	0.0710477	0.307312	2.92136	0.0683469	0.372367	2.88931	0.0509766	0.679628	2.78788	-0.0588839	0.819307	2.67049	-0.0678404	0.649155	2.94524	-0.0198955	0.365156	2.96157	-0.0143429	0.208383	3.194	-0.0621736	0.18307	3.22509	0.156987	0.588561	2.76886	0.313473	0.431511	2.6834	0.246325	0.291095	2.53716	0.202556	0.27752	2.50676	0.0242017	0.260147	2.96696	-0.0242144	-0.153839	2.92692	-0.0308053	-0.517723	2.91129	-0.0159174	-0.571858	2.86474	0.117852	0.246862	2.92623	0.139744	-0.180614	2.94004	0.307386	-0.521277	2.95921	0.240268	-0.572384	2.93072	173.617	173.617	173.617	156.727	156.727	156.727	139.919	139.919	139.919	99.5439	99.5439	99.5439	126.912	126.912	126.912	118.28	118.28	118.28	95.5105	95.5105	95.5105	165.998	165.998	165.998
0.42	0.0703127	0.30565	2.92718	0.0675254	0.371235	2.8946	0.0498527	0.683692	2.7883	-0.0604276	0.825455	2.67377	-0.0676004	0.648978	2.94461	-0.0199593	0.366263	2.96055	-0.0339984	0.227793	3.16364	-0.0787829	0.19463	3.19831	0.154809	0.590344	2.76889	0.299871	0.445205	2.68054	0.230595	0.301238	2.54339	0.189659	0.300009	2.52348	0.0251333	0.258567	2.97258	-0.042554	-0.149515	2.91431	-0.0978143	-0.513741	2.86391	-0.103142	-0.574807	2.82109	0.114814	0.246537	2.93352	0.159946	-0.177206	2.94541	0.342778	-0.518012	2.96409	0.289898	-0.571696	2.93592	179.184	179.184	179.184	157.853	157.853	157.853	152.652	152.652	152.652	105.076	105.076	105.076	126.162	126.162	126.162	119.218	119.218	119.218	96.7578	96.7578	96.7578	164.236	164.236	164.236
0.44	0.0697974	0.305331	2.93074	0.0667406	0.371605	2.89837	0.0464381	0.693803	2.79009	-0.0648882	0.836249	2.6809	-0.0674061	0.648877	2.94414	-0.0207369	0.368856	2.9614	-0.0406122	0.234428	3.1532	-0.0884243	0.201179	3.18261	0.150435	0.595796	2.77036	0.292229	0.454884	2.68115	0.221027	0.308268	2.55286	0.183572	0.310107	2.53627	0.0257745	0.257785	2.97613	-0.0410511	-0.165337	2.91471	-0.0910388	-0.511855	2.8623	-0.139435	-0.577198	2.81296	0.112914	0.249554	2.93554	0.170238	-0.178443	2.94664	0.359421	-0.515746	2.96601	0.319164	-0.572815	2.93767	179.164	179.164	179.164	158.313	158.313	158.313	145.2	145.2	145.2	112.321	112.321	112.321	126.777	126.777	126.777	118.993	118.993	118.993	100.218	100.218	100.218	163.746	163.746	163.746
0.46	0.069243	0.306688	2.93245	0.0659437	0.372889	2.9009	0.0425458	0.702494	2.79421	-0.068722	0.848086	2.69216	-0.0672717	0.649077	2.94404	-0.0222822	0.373027	2.96455	-0.0651791	0.304623	3.15082	-0.114303	0.269678	3.17413	0.147071	0.600007	2.77194	0.288608	0.45955	2.68471	0.214948	0.302964	2.58632	0.184889	0.306241	2.56903	0.0260939	0.257484	2.97835	-0.0248778	-0.197682	2.91174	-0.0428105	-0.537132	2.88702	-0.142202	-0.595878	2.82235	0.114535	0.258113	2.92624	0.141628	-0.166162	2.91614	0.370432	-0.503002	2.96256	0.3345	-0.569898	2.9398	174.697	174.697	174.697	148.524	148.524	148.524	121.138	121.138	121.138	114.079	114.079	114.079	111.4	111.4	111.4	117.717	117.717	117.717	103.744	103.744	103.744	165.02	165.02	165.02
0.48	0.0675369	0.309333	2.93193	0.0646257	0.374668	2.90243	0.0393689	0.708665	2.80057	-0.0707285	0.860426	2.71167	-0.067586	0.650036	2.94671	-0.0489554	0.419327	3.05888	-0.0935481	0.294952	3.15272	-0.131266	0.270801	3.17121	0.144817	0.60236	2.77374	0.290036	0.454884	2.70082	0.215117	0.293511	2.60781	0.196425	0.285678	2.59866	0.0224927	0.259134	2.97726	-0.012369	-0.215791	2.90378	-0.0238531	-0.546974	2.89745	-0.119983	-0.614046	2.84725	0.115178	0.263426	2.91699	0.133921	-0.164895	2.9076	0.3736	-0.494065	2.9581	0.341605	-0.567632	2.94032	172.013	172.013	172.013	145.501	145.501	145.501	124.002	124.002	124.002	117.656	117.656	117.656	157.071	157.071	157.071	116.564	116.564	116.564	124.778	124.778	124.778	170.745	170.745	170.745
0.5	0.0657819	0.311221	2.93038	0.0634346	0.375991	2.90329	0.0378511	0.712513	2.81071	-0.0683053	0.867713	2.72841	-0.0675514	0.650142	2.94929	-0.060569	0.439108	3.10312	-0.137683	0.28096	3.11575	-0.178235	0.25256	3.1338	0.14303	0.602837	2.77617	0.294302	0.445098	2.71647	0.229696	0.268328	2.63816	0.217329	0.240971	2.62526	0.018982	0.260508	2.97501	-0.00195648	-0.213488	2.88958	0.0280001	-0.553539	2.93056	-0.0522053	-0.6002	2.89913	0.114875	0.264381	2.90839	0.115783	-0.168764	2.89306	0.323858	-0.48522	2.92726	0.276366	-0.563614	2.91247	161.357	161.357	161.357	146.06	146.06	146.06	111.192	111.192	111.192	114.107	114.107	114.107	138.998	138.998	138.998	119.563	119.563	119.563	134.301	134.301	134.301	177.527	177.527	177.527
0.52	0.0643925	0.312819	2.92825	0.062458	0.377144	2.9037	0.0379062	0.714566	2.82189	-0.0632185	0.872641	2.74468	-0.0673302	0.649424	2.95142	-0.067022	0.448303	3.12601	-0.167169	0.267575	3.08636	-0.202144	0.24325	3.11329	0.14188	0.602294	2.77895	0.300906	0.425315	2.73417	0.24348	0.24214	2.65786	0.237684	0.187751	2.64158	0.0162401	0.261523	2.97245	-0.0158665	-0.188958	2.82658	0.0760722	-0.543538	2.95342	-0.024318	-0.593273	2.94415	0.115164	0.264151	2.90061	0.054008	-0.176183	2.85992	0.235817	-0.49088	2.9018	0.148372	-0.557959	2.89498	138.729	138.729	138.729	140.349	140.349	140.349	99.5477	99.5477	99.5477	97.0032	97.0032	97.0032	121.64	121.64	121.64	122.27	122.27	122.27	138.406	138.406	138.406	174.912	174.912	174.912
0.54	0.0642866	0.314909	2.92392	0.0619202	0.378403	2.90347	0.038288	0.715835	2.83097	-0.0577312	0.876941	2.75762	-0.066695	0.648023	2.95329	-0.0722657	0.453797	3.13809	-0.198926	0.28257	3.02082	-0.239808	0.253271	3.04491	0.141447	0.601459	2.78171	0.304613	0.415504	2.74297	0.252279	0.227185	2.67102	0.248131	0.164178	2.65178	0.0148808	0.262601	2.96874	0.052423	-0.136903	2.93859	0.0988755	-0.490645	2.95212	0.0249816	-0.566231	2.94325	0.119714	0.263831	2.88778	0.0105611	-0.17408	2.83095	0.160259	-0.498899	2.86961	0.070358	-0.559592	2.86977	173.195	173.195	173.195	139.111	139.111	139.111	127.748	127.748	127.748	99.2353	99.2353	99.2353	100.866	100.866	100.866	124.136	124.136	124.136	140.839	140.839	140.839	171.13	171.13	171.13
